logtime,invtime,surface,time,measure,sample,article,metadata_orig,metadata,sessionN,length,space,subj,setorder,rspan,voc,dependent,articleN,screenN,lineN,segmentN,sample_screen,is_first,is_last,is_second_last,infostatus,definiteness,specificity,animacy,sentience,agentivity,commonness,CLRHST,CLRMST,CLRFUT,CLRHRT,CLRHSL,CLRMSL,CLRFUL,CLRHRL,CLMHST,CLMMST,CLMFUT,CLMHRT,CLMHSL,CLMMSL,CLMFUL,CLMHRL,WLSPSUWA,WLSPSUWB,WLSPSUWC,WLSPSUWD,WLSPLUWA,WLSPLUWB,WLSPLUWC,WLSPLUWD,cbow_norm,cbow_prev,skip_norm,skip_prev,count,count_ave,count_log,count_ave_log,count_ave_kika,bid,did,type_pred,dist_invga,type_ga,dist_invo,type_o,dist_invni,type_ni
2.0492180226701815,0.008928571428571428,_,112,1,1,13,4,1,2,7,1,23,2,2,39.1,0,4,1,2,9,8,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,67,1,1,7,72,404.9993068406565,-0.042818867712382296,14.675451785404297,0.5651389614359885,637752267,106292044.5,29.248420881243142,26.663458380521988,16.887017906477112,8,11,1,0,5,0,3,0,3
2.3560258571931225,0.004405286343612335,_,227,1,1,13,4,1,2,5,1,23,2,2,39.1,0,4,1,3,1,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,101,1,1,10,105,100.53695239222216,0.06537135671588744,6.737091032539685,0.5501485229879625,1078769308,359589769.3333333,30.0067392352274,28.421776734506242,16.753865086810155,9,10,1,0,5,0,3,0,3
2.429752280002408,0.0037174721189591076,_,269,1,1,13,4,1,2,6,1,23,2,2,39.1,1,4,1,3,2,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,99,387.61519729015725,0.0581708281380403,13.928045362101754,0.5533912141300671,816117926,136019654.33333334,29.60420239041716,27.019239889696,17.093210903417617,10,11,1,0,5,0,3,0,3
2.322219294733919,0.004761904761904762,_,210,1,1,13,4,1,2,5,1,23,2,2,39.1,0,4,1,5,1,8,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,26,248,2,3,26,266,86.03885092445937,0.5856675712879647,4.6292677636549495,0.5709024956197225,500067203,250033601.5,28.89754674782597,27.897546747825974,16.60047103131418,0,1,3,0,1,0.06666666666666667,4,0,3
2.2278867046136734,0.005917159763313609,_,169,1,1,13,4,1,2,6,1,23,2,2,39.1,0,4,2,1,2,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,108,1,1,10,112,253.27832814263041,-0.2247339152869352,11.874313962510186,0.5242528734453802,80065058,16013011.6,26.254669423092352,23.932741328204987,15.346393223702856,1,2,1,0,5,0,3,0,3
2.7573960287930244,0.0017482517482517483,_,572,1,1,13,4,1,2,5,1,23,2,2,39.1,1,4,2,1,3,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,108,1,1,10,112,166.35640235222795,0.541334971229943,10.48715497448023,0.8969119654802445,38097485,9524371.25,25.1831924257677,23.1831924257677,13.931386736164304,2,3,1,0,5,0,3,0,3
2.4099331233312946,0.0038910505836575876,_,257,1,1,13,4,1,2,12,1,23,2,2,39.1,1,4,2,1,4,9,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,18,138,1,1,10,112,240.80924040631072,0.5388634794025088,16.513151245914074,0.6954530620241911,19644052,2806293.1428571427,24.22758921083738,21.420234288779778,14.52030855394003,3,4,1,0,5,0,3,0,3
2.0530784434834195,0.008849557522123894,_,113,1,1,13,4,1,2,4,1,23,2,2,39.1,0,4,2,2,1,9,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,19,165,1,3,19,176,67.20736474147196,-0.016591035852690596,4.222073002435243,0.5558632119087524,539095454,269547727.0,29.00596550298565,28.005965502985646,17.318175454191056,0,3,1,0,5,0,3,0,3
2.7323937598229686,0.001851851851851852,_,540,1,1,13,4,1,2,5,1,23,2,2,39.1,0,4,2,2,2,9,1,1,1,2,4,4,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,27,251,1,3,27,269,117.58190127758557,0.4158784364135345,6.632144642912325,0.4776845158085245,540592423,180197474.33333334,29.009966050148474,27.42500354942732,16.27479884103687,1,3,1,0,5,0,3,0,3
2.376576957056512,0.004201680672268907,_,238,1,1,13,4,1,2,6,1,23,2,2,39.1,0,4,2,2,3,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,108,1,1,10,112,312.09786673508387,0.037349471758104796,11.455097476795991,0.5011343795748057,545607485,109121497.0,29.023288195430027,26.701360100542665,17.28298767721775,2,3,1,0,5,0,3,0,3
2.456366033129043,0.0034965034965034965,_,286,1,1,13,4,1,2,14,1,23,2,2,39.1,0,4,2,2,6,9,1,1,2,2,4,4,3,3,4,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,1,1,2,7,332.37034693994906,0.1607581711721998,19.03619530204676,0.4672591077793451,799067261,79906726.1,29.573741705339778,26.251813610452412,16.554699952823064,1,2,1,0,5,0,3,0,3
2.3138672203691533,0.0048543689320388345,_,206,1,1,15,14,1,2,10,1,23,2,2,39.1,0,5,1,2,1,10,2,1,1,2,2,3,3,3,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,18,143,1,2,18,152,193.8358375913854,0.32426992654974157,13.258846765498133,0.7877636110007512,567652876,94608812.66666667,29.080433739600267,26.495471238879105,15.391767838335225,0,2,1,0,5,0,3,0,3
2.510545010206612,0.0030864197530864196,_,324,1,1,15,14,1,2,4,1,23,2,2,39.1,2,5,1,2,3,10,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,3,23,215,2,3,20,204,139.12647354357367,0.046652880980075105,6.0362415728041885,0.5557233942345682,811089843,270363281.0,29.595286487193263,28.010323986472105,18.143481634415995,2,4,3,0.5,1,0,1,0,3
2.7611758131557314,0.0017331022530329288,_,577,1,1,15,14,1,2,12,1,23,2,2,39.1,1,5,1,3,1,10,2,1,1,1,1,1,1,1,1,1,2,1,1,1,4,1,1,1,2,1,1,1,4,1,1,1,1,1,10,108,1,1,10,112,888.3293729539953,0.8377434416388028,30.01186626573514,0.8613280297257806,707036663,58919721.916666664,29.397209786236655,25.812247285515497,16.824481924919542,6,8,1,0,5,0,3,0,3
1.8129133566428555,0.015384615384615385,_,65,1,1,15,14,1,2,5,1,23,2,2,39.1,0,5,1,3,2,10,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,7,63,3,1,7,68,167.0617211046743,0.16770435702643136,8.663364981755958,0.6454239144285685,748344059,187086014.75,29.479126475855434,27.47912647585543,17.36353345642194,7,8,1,0,5,0,3,0,3
2.45178643552429,0.0035335689045936395,_,283,1,1,15,14,1,2,5,1,23,2,2,39.1,0,5,1,4,1,10,2,1,1,2,2,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,19,1,1,4,20,108.64863161112,0.3252623998717739,7.398014181242638,0.5177354551712156,1075288993,358429664.3333333,30.00207730239297,28.41711480167181,15.918805245022918,0,2,1,0,5,0,3,0,3
1.9344984512435677,0.011627906976744186,_,86,1,1,15,14,1,2,3,1,23,2,2,39.1,2,5,1,4,3,10,1,1,1,2,4,3,3,3,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,15,1,1,3,15,106.79752912636775,0.25770737822679807,5.02166143291344,0.47672232882878574,452968959,226484479.5,28.75483694793297,27.75483694793297,16.97721106156107,2,3,1,0,5,0,3,0,3
2.424881636631067,0.0037593984962406013,_,266,1,1,15,14,1,2,3,1,23,2,2,39.1,0,5,1,4,5,10,1,1,1,2,2,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,26,242,1,3,26,260,76.0284574021536,0.43172067127573,5.5559848589507155,0.3891456294398593,537031605,268515802.5,29.000431754264966,28.000431754264966,15.200038893166296,4,6,1,0,5,0,3,0,3
2.9143431571194407,0.001218026796589525,_,821,1,1,1,13,6,1,5,2,2,2,2.5,50.5,0,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,33,274,1,4,33,295,57.23274006702139,0,5.860149680663145,0,179004925,89502462.5,27.415424040305368,26.415424040305364,11.773109067268829,0,1,1,0,5,0,3,0,3
2.342422680822206,0.004545454545454545,_,220,1,1,1,13,6,1,2,2,2,2,2.5,50.5,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,11,110,1,2,11,116,100.63940047186772,0.2489914027680507,3.711385847721303,0.49692090021895574,1111440021,555720010.5,30.04978294923317,29.049782949233165,19.119769134367203,1,2,1,0,5,0,3,0,3
2.5024271199844326,0.0031446540880503146,_,318,1,1,1,13,6,1,2,2,2,2,2.5,50.5,1,1,1,1,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15,127,1,2,15,136,57.376458778368004,0.26867216410461786,3.2128890445434406,0.48324629607887853,5583386,5583386.0,22.41270886770207,22.41270886770207,15.535305960358572,2,-1,1,0,5,0,3,0,3
2.680335513414563,0.0020876826722338203,_,479,1,1,1,13,6,1,5,2,2,2,2.5,50.5,0,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15,123,1,2,15,131,66.76411772467041,0.15004666835911623,5.899795364169706,0.3180704583681598,179151588,89575794.0,27.416605590755676,26.41660559075568,15.44972839449537,0,1,1,0,5,0,3,0,3
2.637489729512511,0.002304147465437788,_,434,1,1,1,12,5,1,4,2,2,2,2.5,50.5,0,1,2,1,1,12,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,25,233,1,3,25,250,65.64890249276039,0,5.065490742295451,0,1074354750,537177375.0,30.000823301275492,29.000823301275496,17.060208268616996,0,1,1,0,5,0,3,0,3
2.48572142648158,0.0032679738562091504,_,306,1,1,1,12,5,1,4,2,2,2,2.5,50.5,1,1,2,1,2,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8,89,1,1,8,94,18.387261101507825,0.2090569481745426,3.7291615381279017,0.3326851686309939,15511,15511.0,13.921004080013352,13.921004080013352,9.64930472862475,1,4,1,0,5,0,3,0,3
2.3873898263387296,0.004098360655737705,_,244,1,1,1,12,5,1,4,2,2,2,2.5,50.5,0,1,2,1,3,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,34,276,1,4,34,297,69.11292835547535,0.1109953967997246,4.76355332764718,0.2841929590077585,854278586,427139293.0,29.67013137824209,28.67013137824209,17.88747280117326,2,3,1,0,5,0,3,0,3
2.3521825181113627,0.0044444444444444444,_,225,1,1,1,12,5,1,6,2,2,2,2.5,50.5,1,1,2,1,4,12,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,34,276,1,4,34,297,98.3123761431438,0.6710878476174189,6.176937087645034,0.7552162588050356,515851532,171950510.66666666,28.94238066027431,27.35741815955316,16.95657959441373,3,4,1,0,5,0,3,0,3
1.9867717342662448,0.010309278350515464,_,97,1,1,1,8,1,1,5,2,2,2,2.5,50.5,0,1,2,3,1,12,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,35,279,1,2,17,143,132.44681722304176,0.03822748256062663,9.53225424998919,0.4694161269586554,127589243,42529747.666666664,26.926931460264846,25.341968959543696,15.778726968050519,0,1,1,0,5,0,3,0,3
2.2068258760318495,0.006211180124223602,_,161,1,1,1,9,1,1,5,2,2,2,2.5,50.5,2,1,3,1,3,13,1,1,1,3,2,3,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,33,272,1,4,33,293,59.143655514057585,0.15249525706477346,5.540610304867268,0.29235548213066986,17003085,8501542.5,24.01929319353999,23.01929319353999,13.968600252100785,2,3,1,0,5,0,3,0,3
2.298853076409707,0.005025125628140704,_,199,1,1,1,9,1,1,6,2,2,2,2.5,50.5,1,1,3,1,5,13,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,6,46,2,1,6,48,140.34645821045657,0.31620578195070104,7.5457741150576325,0.5542699165619884,309798379,77449594.75,28.206754354437553,26.20675435443755,17.18166216154087,4,11,3,1.0,1,0,3,0.5,4
2.429752280002408,0.0037174721189591076,_,269,1,1,1,9,1,1,2,2,2,2,2.5,50.5,1,1,4,2,4,14,1,1,1,3,4,4,2,4,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,11,109,1,2,11,115,110.9741246998343,0.33536511322342283,3.8452681852994672,0.4725570822604209,584616745,292308372.5,29.12291591151088,28.122915911510884,18.890083521937612,3,4,1,0,5,0,3,0,3
2.5024271199844326,0.0031446540880503146,_,318,1,1,1,9,1,1,7,2,2,2,2.5,50.5,0,1,4,3,1,14,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,20,176,1,2,17,145,94.60558726799098,0.2803460833845628,6.669917174002302,0.4988435147221119,503213252,167737750.66666666,28.9065946748434,27.321632174122243,15.74287152854908,0,1,1,0,5,0,3,0,3
2.4899584794248346,0.003236245954692557,_,309,1,1,1,8,1,1,7,2,2,2,2.5,50.5,1,1,5,2,2,15,1,1,1,3,2,3,2,4,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,106,1,1,10,111,185.84471499347086,0.5858460297361198,9.113599446284725,0.7140813351075253,2105041911,421008382.2,30.97120181135866,28.6492737164713,18.56286410220845,1,4,1,0,5,0,3,0,3
2.840106094456758,0.001445086705202312,_,692,1,1,1,9,1,1,8,2,2,2,2.5,50.5,0,1,5,2,3,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,20,176,1,2,14,128,183.31549334204837,0.38311091335136216,9.696508278851697,0.7794447863684743,1404053931,280810786.2,30.386951205933528,28.065023111046166,17.862437404190665,2,3,1,0,5,0,3,0,3
2.5622928644564746,0.0027397260273972603,_,365,1,1,1,8,1,1,5,2,2,2,2.5,50.5,1,1,5,2,4,15,1,1,2,2,2,3,3,3,5,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,20,181,1,3,20,193,90.4537340559438,0.25882462943765727,5.294537577142857,0.4615142354286544,451772981,225886490.5,28.751022749743747,27.75102274974375,15.237985887227374,3,4,1,0,5,0,3,0,3
2.7671558660821804,0.0017094017094017094,_,585,1,1,1,8,1,1,7,2,2,2,2.5,50.5,2,1,5,2,5,15,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,13,2,1,6,56,261.2877074538531,0.3610552770891619,12.703427605913618,0.5218274645042316,1506690264,215241466.2857143,30.488735721141754,27.68138079908415,17.537522251006358,4,-1,3,0.3333333333333333,1,1.0,1,0.07692307692307693,4
2.037426497940624,0.009174311926605505,_,109,1,1,1,8,1,1,5,2,2,2,2.5,50.5,1,1,6,2,1,16,2,2,1,3,2,3,2,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,15,123,1,2,15,131,93.07575798636815,0.003124251190036686,7.298697020236055,0.5529928254007629,12334416,4111472.0,23.55618607390313,21.971223573181973,14.502889824570588,10,-1,3,1.0,1,0,3,0,3
2.1789769472931693,0.006622516556291391,_,151,1,1,1,8,1,1,6,2,2,2,2.5,50.5,1,1,6,3,2,16,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,2,3,23,215,2,1,3,14,110.94604500349087,0.35448269956055295,6.121138487263528,0.5624785574373341,1159811466,386603822.0,30.11124316005206,28.5262806593309,17.923249832104034,1,3,3,0.024390243902439025,6,0,3,0,3
2.6483600109809315,0.0022471910112359553,_,445,1,1,1,9,1,1,9,2,2,2,2.5,50.5,3,1,7,2,2,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,3,13,2,3,19,168,322.86736498490507,0.1767564132200242,15.602501256345924,0.3478586358334866,2046630534,227403392.66666666,30.93060353872416,27.760678537281848,18.5173337932871,11,12,3,0.1111111111111111,1,0,3,0,3
2.3344537511509307,0.004629629629629629,_,216,1,1,5,14,1,1,8,2,2,2,2.5,50.5,0,2,1,2,1,18,2,1,2,2,2,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,35,280,1,4,35,302,169.2238221364535,0.26893392712628283,11.956690638407427,0.6152208660968755,296796981,59359396.2,28.144901176130123,25.82297308124276,15.401723697396694,0,1,1,0,5,0,3,0,3
2.357934847000454,0.0043859649122807015,_,228,1,1,5,14,1,1,7,2,2,2,2.5,50.5,1,2,1,2,2,18,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,35,280,1,1,10,112,140.11932474971485,0.3131650148480893,10.189524732105243,0.6934378183460663,219963440,43992688.0,27.71268851324063,25.390760418353267,16.00154663874988,1,-1,1,0,5,0,3,0,3
2.294466226161593,0.005076142131979695,_,197,1,1,5,14,1,1,5,2,2,2,2.5,50.5,1,2,2,2,2,19,1,1,1,3,4,2,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,26,246,1,3,26,264,88.90405844663208,0.48343332962177515,10.470376832035118,0.41742449489980865,537157462,179052487.33333334,29.000769820022978,27.415807319301823,13.980092361405829,1,3,1,0,5,0,3,0,3
2.5563025007672873,0.002777777777777778,_,360,1,1,5,14,1,1,9,2,2,2,2.5,50.5,0,2,2,2,3,19,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,108,1,1,10,112,261.4558264623781,0.22211070078930953,18.460254015601222,0.5051665804506579,1092962721,156137531.57142857,30.02559704809249,27.218242126034884,14.357290563088181,2,3,1,0,5,0,3,0,3
2.4471580313422194,0.0035714285714285713,_,280,1,1,5,14,1,1,4,2,2,2,2.5,50.5,2,2,2,2,4,19,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,2,1,3,26,246,1,3,26,264,111.29623704934393,0.13069596812625464,6.503045319928746,0.5533800161345424,1338748724,446249574.6666667,30.318238053888216,28.733275553167058,17.712400775426826,3,6,3,0.5,1,0,3,0,3
2.4082399653118496,0.00390625,_,256,1,1,5,14,1,1,6,2,2,2,2.5,50.5,0,2,2,2,5,19,1,1,2,2,4,2,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,28,258,1,1,10,98,143.59881497227445,0.4600414525318271,9.955772389490408,0.5902464750549272,543217271,135804317.75,29.016954108324303,27.016954108324303,14.252917987708738,4,5,1,0,5,0,3,0,3
2.710963118995276,0.0019455252918287938,_,514,1,1,5,14,1,1,12,2,2,2,2.5,50.5,1,2,2,2,6,19,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,108,1,1,10,112,332.8114130883617,0.3037933223110163,24.086320364190986,0.5778194618792326,721342209,80149134.33333333,29.426108604003087,26.256183602560775,13.977783058559382,5,6,1,0,5,0,3,0,3
2.367355921026019,0.004291845493562232,_,233,1,1,5,14,1,1,6,2,2,2,2.5,50.5,1,2,4,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,26,244,1,3,26,262,113.59475726112807,0,7.7028589831708105,0,25725925,8575308.333333334,24.616719615730048,23.031757115008887,15.044463371789893,7,9,1,0,5,0,3,0,3
1.9822712330395684,0.010416666666666666,_,96,1,1,5,14,1,1,5,2,2,2,2.5,50.5,0,2,4,1,2,3,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,101,1,1,10,105,265.8556669326232,0.1849654608994953,9.71139785101981,0.4677265660089373,84857163,21214290.75,26.338533110525212,24.33853311052521,16.250227940396446,8,9,1,0,5,0,3,0,3
1.6532125137753437,0.022222222222222223,_,45,1,1,5,14,1,1,5,2,2,2,2.5,50.5,1,2,4,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,35,280,1,4,35,302,98.72873442239533,0.23904727963646136,8.287885440322826,0.3697673760338603,537704999,179234999.66666666,29.00223964339404,27.41727714267289,14.977414025001048,1,7,1,0,5,0,3,0,3
1.7993405494535817,0.015873015873015872,_,63,1,1,5,14,1,1,5,2,2,2,2.5,50.5,0,2,4,3,1,3,2,1,1,3,2,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,26,245,1,3,26,263,113.44517849612323,0.2740920993406861,9.71599577901984,0.48124984908722657,45465691,15155230.333333334,25.438274943695156,23.853312442973998,13.899575019870298,8,9,1,0,5,0,3,0,3
2.651278013998144,0.002232142857142857,_,448,1,1,5,14,1,1,6,2,2,2,2.5,50.5,1,2,4,3,2,3,1,1,1,2,4,2,3,3,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,26,244,1,3,26,262,157.47280932615834,0.5390998169279592,13.469067358330866,0.6932567904188234,1075322997,268830749.25,30.0021229241996,28.0021229241996,14.097973756105745,9,10,1,0,5,0,3,0,3
3.0565237240791006,0.000877963125548727,_,1139,1,1,5,14,1,1,15,2,2,2,2.5,50.5,0,2,4,4,1,3,2,1,1,3,2,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,35,280,1,4,35,302,335.4257726600481,0.1672793052437404,24.224107640077637,0.5526835844562002,1609787891,134148990.91666667,30.58422346234994,26.99926096162878,16.187183384127174,0,4,1,0,5,0,3,0,3
2.2671717284030137,0.005405405405405406,_,185,1,1,5,14,1,1,5,2,2,2,2.5,50.5,1,2,4,5,4,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,19,173,2,3,19,184,0.0,0,0.0,0,211186255,52796563.75,27.65394069943621,25.65394069943621,16.797518495414035,10,-1,1,0,5,0,3,0,3
3.117602691690084,0.0007627765064836003,_,1311,1,1,5,14,1,1,4,2,2,2,2.5,50.5,0,2,5,1,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,94,1,1,10,98,120.6867526439225,0,8.462283421782937,0,1074978859,358326286.3333333,30.001661141414232,28.416698640693077,15.446035158389982,0,1,1,0,5,0,3,0,3
2.5774917998372255,0.0026455026455026454,_,378,1,1,5,14,1,1,8,2,2,2,2.5,50.5,0,2,5,1,3,4,1,1,2,3,2,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,35,280,1,4,35,302,245.88671283014403,-0.016659951920335543,15.499317918964636,0.4070080898101732,1092250710,182041785.0,30.024656897569397,27.439694396848243,15.201599500142985,2,3,1,0,5,0,3,0,3
2.0253058652647704,0.009433962264150943,_,106,1,1,5,14,1,1,8,2,2,2,2.5,50.5,2,2,5,1,4,4,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,108,1,1,10,112,231.04450138993664,0.016781842596427413,16.134731062730566,0.458339528866281,18650362,3108393.6666666665,24.152700297401772,21.567737796680614,13.710517890817798,3,-1,3,0.5,1,0,3,0,3
1.591064607026499,0.02564102564102564,_,39,1,1,5,14,1,1,6,2,2,2,2.5,50.5,2,2,5,3,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,108,1,1,10,112,201.14084681293923,-0.0018716899795785684,12.53696594371253,0.4439320819125791,1085855975,217171195.0,30.016185614649146,27.694257519761784,15.162744114413693,8,10,1,0,5,0,3,0,3
2.45484486000851,0.0035087719298245615,_,285,1,1,5,14,1,1,4,2,2,2,2.5,50.5,0,2,5,3,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,64.48552127801568,-0.023415563313509902,4.1091749655811975,0.5007670429902424,301783597,150891798.5,28.16893915154445,27.168939151544446,16.766661152403724,9,10,1,0,5,0,3,0,3
2.583198773968623,0.0026109660574412533,_,383,1,1,5,14,1,1,9,2,2,2,2.5,50.5,0,2,5,4,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,76,1,1,7,81,288.6338591330209,0.1607827380428014,18.262217049764462,0.5416939833182521,1350636811,168829601.375,30.33099263715369,27.330992637153688,15.557819814204795,1,5,1,0,5,0,3,0,3
2.093421685162235,0.008064516129032258,_,124,1,1,5,14,1,1,4,2,2,2,2.5,50.5,0,2,5,4,3,4,1,1,1,3,2,3,3,3,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,16,131,1,1,7,81,127.07953817527299,0.05501010460689564,7.666816828434703,0.4886290191683008,446630263,148876754.33333334,28.734505768433966,27.149543267712808,16.615434663687527,2,3,1,0,5,0,3,0,3
2.5224442335063197,0.003003003003003003,_,333,1,1,5,14,1,1,10,2,2,2,2.5,50.5,0,2,5,4,5,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,10,108,1,1,7,81,148.89806056104908,0.369203459463613,15.678437988298153,0.7238907348614961,543142313,90523718.83333333,29.01675501856316,26.431792517842005,13.421141568486753,4,5,1,0,5,0,3,0,3
2.4149733479708178,0.0038461538461538464,_,260,1,1,9,15,6,1,7,2,2,2,2.5,50.5,0,3,1,1,1,5,2,1,2,2,4,4,2,2,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,31,265,1,1,7,81,164.37927364140293,0,9.52939180258092,0,899126360,179825272.0,29.7439486402835,27.422020545396137,17.146987485755158,0,1,1,0,5,0,3,0,3
2.292256071356476,0.00510204081632653,_,196,1,1,9,14,6,1,4,2,2,2,2.5,50.5,1,3,1,1,2,5,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,26,248,1,1,7,81,84.1973158961474,0.05717222483100233,8.026793073946264,0.34750686413713977,465912,232956.0,18.829697963323923,17.829697963323923,12.286982997527083,1,-1,1,0,5,0,3,0,3
